profile,run_id,phase,sample_event,target_field,measured_at,operator_or_agent,instrument_id,value,unit,source_file_to_save_as,source_file_requirement,method_or_record_id,notes,record_type,record_id,sample_id,medium_name,medium_lot,transfer_or_exposure_event
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-14d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-14d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-28d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R1-42d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-0d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-7d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-14d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-28d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R2-42d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-0d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,date,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,hydrogel_matrix,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/hydrogel_matrix_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,laminin_or_peptide_density,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/laminin_or_peptide_density_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,mea_coupon_id,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/mea_coupon_id_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,operator_or_agent,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d,L1,,pedot_pss_loading_fraction,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-7d/pedot_pss_loading_fraction_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-14d,L1,,cell_model,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-14d/cell_model_bench_or_chain_of_custody_record.csv,,,,,,,,,
nhi_long,NHIPEDOT-LONG-L1-long_laminin_only_control-R3-14d,L1,,culture_day,,,,,,data/source_files/full/nhi_pedot_long/NHIPEDOT-LONG-L1-long_laminin_only_control-R3-14d/culture_day_bench_or_chain_of_custody_record.csv,,,,,,,,,
