queue_id,run_id,sample_event,target_field,value,measured_at,operator_or_agent,instrument_id,source_file,notes,apply,priority,batch,branch,route,unit,instrument_class,instrument_required,source_class,recommended_round,starter_batch,source_dir,source_file_exists,source_file_requirement,capture_instruction
SQ-0011,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,initial,conductivity,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/initial_conductivity_initial_mS_cm_conductivity_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,mS/cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.","Capture conductivity with calibrated_conductivity_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0012,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,final,pH,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/final_pH_final_pH_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,pH,calibrated_pH_meter,true,pH_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.","Capture pH with calibrated_pH_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0013,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,final,osmolality,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/final_osmolality_final_mOsm_kg_osmometer_report_or_export.pdf,,,3,B2_HA_osmolality_external,NHI-PEDOT H-A,outsourced_preferred,mOsm/kg,osmometer_or_external_lab,true,osmometer_report_or_export,R2_h_a_osmolality_external,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,Osmometer report/export reconciled to run_id.,"Obtain external report/export for osmolality; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0014,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,final,conductivity,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/final_conductivity_final_mS_cm_conductivity_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,mS/cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.","Capture conductivity with calibrated_conductivity_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0015,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,physical_inspection,visible_precipitate,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,bool,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,Time-stamped image or vendor inspection report.,"Capture visible_precipitate with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0016,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,physical_inspection,visible_shedding,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,bool,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,Time-stamped image or microscopy/stereoscope export.,"Capture visible_shedding with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0017,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,physical_inspection,swelling_fraction,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,fraction,caliper_balance_or_image_analysis,true,swelling_dimension_or_mass_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,"Image analysis export, caliper log, or mass/dimension worksheet.","Capture swelling_fraction with caliper_balance_or_image_analysis; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0018,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,physical_inspection,delamination_score,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,score,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,Image plus scoring worksheet or vendor image-analysis report.,"Capture delamination_score with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0019,NHIPEDOT-H-A-no_coating_mea_control-R1-0h,physical_inspection,optical_transparency_fraction,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h/physical_inspection_optical_transparency_fraction_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,fraction,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-0h,false,Image-analysis export or vendor microscopy report.,"Capture optical_transparency_fraction with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0020,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,date,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_date_bench_or_chain_of_custody_record.csv,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,bench_or_chain_of_custody_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Bench sheet, vendor report, or chain-of-custody CSV.","Capture date with record_review; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0021,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,medium_name,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_medium_name_bench_or_chain_of_custody_record.csv,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,bench_or_chain_of_custody_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Medium bottle photo, lot CoA, or chain-of-custody record.","Capture medium_name with record_review; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0022,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,medium_lot,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,bench_or_chain_of_custody_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Lot CoA, bottle label image, or chain-of-custody record.","Capture medium_lot with record_review; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0023,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,temperature_c,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_temperature_c_temperature_or_incubator_log.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,C,temperature_probe_or_incubator_log,true,temperature_or_incubator_log,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Incubator log, probe export, or time-stamped photo.","Capture temperature_c with temperature_probe_or_incubator_log; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0024,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,mea_coupon_id,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_mea_coupon_id_supplier_or_build_record.pdf,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,supplier_or_build_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Build sheet, sample label, or chain-of-custody record.","Record build/supplier provenance for mea_coupon_id; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0025,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,electrode_material,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_electrode_material_supplier_or_build_record.pdf,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,supplier_or_build_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Supplier documentation, build sheet, or sample label record.","Record build/supplier provenance for electrode_material; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0026,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,laminin_or_peptide_density,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_laminin_or_peptide_density_supplier_or_build_record.pdf,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,supplier_or_build_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Recipe record, supplier CoA, coating log, or build sheet.","Record build/supplier provenance for laminin_or_peptide_density; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0027,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,metadata,sterilization_or_aseptic_protocol,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/metadata_sterilization_or_aseptic_protocol_supplier_or_build_record.pdf,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,supplier_or_build_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"SOP identifier, batch record, or chain-of-custody record.","Record build/supplier provenance for sterilization_or_aseptic_protocol; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0028,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,initial,pH,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/initial_pH_initial_pH_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,pH,calibrated_pH_meter,true,pH_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.","Capture pH with calibrated_pH_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0029,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,initial,osmolality,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/initial_osmolality_initial_mOsm_kg_osmometer_report_or_export.pdf,,,3,B2_HA_osmolality_external,NHI-PEDOT H-A,outsourced_preferred,mOsm/kg,osmometer_or_external_lab,true,osmometer_report_or_export,R2_h_a_osmolality_external,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,Osmometer report/export reconciled to run_id.,"Obtain external report/export for osmolality; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0030,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,initial,conductivity,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/initial_conductivity_initial_mS_cm_conductivity_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,mS/cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.","Capture conductivity with calibrated_conductivity_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0031,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,final,pH,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/final_pH_final_pH_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,pH,calibrated_pH_meter,true,pH_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.","Capture pH with calibrated_pH_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0032,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,final,osmolality,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/final_osmolality_final_mOsm_kg_osmometer_report_or_export.pdf,,,3,B2_HA_osmolality_external,NHI-PEDOT H-A,outsourced_preferred,mOsm/kg,osmometer_or_external_lab,true,osmometer_report_or_export,R2_h_a_osmolality_external,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,Osmometer report/export reconciled to run_id.,"Obtain external report/export for osmolality; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0033,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,final,conductivity,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/final_conductivity_final_mS_cm_conductivity_meter_export_or_photo.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,mS/cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.","Capture conductivity with calibrated_conductivity_meter; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0034,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,physical_inspection,visible_precipitate,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,bool,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,Time-stamped image or vendor inspection report.,"Capture visible_precipitate with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0035,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,physical_inspection,visible_shedding,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,bool,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,Time-stamped image or microscopy/stereoscope export.,"Capture visible_shedding with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0036,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,physical_inspection,swelling_fraction,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,fraction,caliper_balance_or_image_analysis,true,swelling_dimension_or_mass_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,"Image analysis export, caliper log, or mass/dimension worksheet.","Capture swelling_fraction with caliper_balance_or_image_analysis; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0037,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,physical_inspection,delamination_score,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,score,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,Image plus scoring worksheet or vendor image-analysis report.,"Capture delamination_score with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0038,NHIPEDOT-H-A-no_coating_mea_control-R1-24h,physical_inspection,optical_transparency_fraction,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h/physical_inspection_optical_transparency_fraction_image_or_scoring_worksheet.png,,,2,B1_HA_local_measurements,NHI-PEDOT H-A,inhouse_ready,fraction,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-no_coating_mea_control-R1-24h,false,Image-analysis export or vendor microscopy report.,"Capture optical_transparency_fraction with imaging_station_or_scoring_sheet; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0039,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,metadata,date,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h/metadata_date_bench_or_chain_of_custody_record.csv,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,bench_or_chain_of_custody_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,false,"Bench sheet, vendor report, or chain-of-custody CSV.","Capture date with record_review; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0040,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,metadata,medium_name,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h/metadata_medium_name_bench_or_chain_of_custody_record.csv,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,bench_or_chain_of_custody_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,false,"Medium bottle photo, lot CoA, or chain-of-custody record.","Capture medium_name with record_review; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
SQ-0041,NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,metadata,medium_lot,,,,,data/source_files/smoke/h_a/NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,,,1,B0_HA_setup_records,NHI-PEDOT H-A,supplier_or_build_record,,record_review,false,bench_or_chain_of_custody_record,R1_h_a_local_and_records,false,data/source_files/smoke/h_a/NHIPEDOT-H-A-hydrogel_laminin_control-R1-0h,false,"Lot CoA, bottle label image, or chain-of-custody record.","Capture medium_lot with record_review; Fill the matching long-form row value plus measured_at, operator_or_agent, instrument_id when measured, and source_file."
