profile,run_id,phase,sample_event,target_field,measured_at,operator_or_agent,instrument_id,value,unit,source_file_to_save_as,source_file_requirement,method_or_record_id,notes,mea_or_potentiostat_id,channel_or_electrode_id,analysis_method,raw_export_file_id,eis_1khz_ohm,charge_storage_capacity,baseline_noise_uv,electrode_yield_fraction,spike_rate_hz,burst_rate_hz,synchrony
nhi_forward,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-72hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-hydrogel_laminin_control-R1-post_cycling/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-pre_soak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-24hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-72hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-lead_nhi_pedot_low_loading-R1-post_cycling/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-pre_soak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-24hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-72hsoak/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling,H-B,,charge_storage_capacity_final,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling/charge_storage_capacity_final_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling,H-B,,charge_storage_capacity_initial,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling/charge_storage_capacity_initial_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling,H-B,,eis_1khz_final_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling/eis_1khz_final_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling,H-B,,eis_1khz_initial_ohm,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-B-challenge_nhi_pedot_high_loading-R1-post_cycling/eis_1khz_initial_ohm_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-24h,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-24h/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-24h,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-24h/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-24h,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-24h/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-7d,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-7d/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-7d,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-7d/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-7d,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-7d/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-14d,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-14d/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-14d,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-14d/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-14d,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-14d/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-28difearlygatespass,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-28difearlygatespass/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-28difearlygatespass,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-28difearlygatespass/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-laminin_only_control-R1-28difearlygatespass,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-laminin_only_control-R1-28difearlygatespass/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-24h,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-24h/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-24h,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-24h/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-24h,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-24h/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-7d,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-7d/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-7d,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-7d/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-7d,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-7d/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-14d,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-14d/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-14d,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-14d/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-14d,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-14d/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-28difearlygatespass,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-28difearlygatespass/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-28difearlygatespass,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-28difearlygatespass/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-hydrogel_laminin_control-R1-28difearlygatespass,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-hydrogel_laminin_control-R1-28difearlygatespass/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-24h,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-24h/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-24h,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-24h/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-24h,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-24h/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-7d,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-7d/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-7d,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-7d/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-7d,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-7d/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-14d,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-14d/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-14d,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-14d/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-14d,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-14d/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-28difearlygatespass,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-28difearlygatespass/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-28difearlygatespass,H-C,,electrode_yield_fraction,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-28difearlygatespass/electrode_yield_fraction_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-28difearlygatespass,H-C,,spike_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-lead_nhi_pedot_low_loading-R1-28difearlygatespass/spike_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
nhi_forward,NHIPEDOT-H-C-challenge_nhi_pedot_high_loading-R1-24h,H-C,,burst_rate_hz,,,,,,data/source_files/full/nhi_pedot_forward/NHIPEDOT-H-C-challenge_nhi_pedot_high_loading-R1-24h/burst_rate_hz_electrochemical_or_mea_export.csv,,,,,,,,,,,,,,
