profile,run_id,phase,sample_event,target_field,measured_at,operator_or_agent,instrument_id,value,unit,source_file_to_save_as,source_file_requirement,method_or_record_id,notes,record_type,record_id,sample_id,medium_name,medium_lot,transfer_or_exposure_event
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-0h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-0h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-0h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-0h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-0h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-0h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-baseline_rc_3p5m_guard-R1-24h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-baseline_rc_3p5m_guard-R1-24h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-0h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-challenge_zrc_nd_10m_guard-R1-24h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-0h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-lead_zrc_nd_3p5m_guard-R1-24h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,operator_or_agent,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/operator_or_agent_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,prefilter_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/prefilter_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-0h,A,,surface_modification,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-0h/surface_modification_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,date,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/date_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,exposure_time_h,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/exposure_time_h_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,flow_rate_ul_min,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/flow_rate_ul_min_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,housing_material,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/housing_material_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,initial_volume_ml,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/initial_volume_ml_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,medium_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/medium_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,medium_name,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/medium_name_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,membrane_area_cm2,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/membrane_area_cm2_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,membrane_lot,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/membrane_lot_bench_or_chain_of_custody_record.csv,,,,,,,,,
zrc_phase_a,ZRCND-A-no_module_static_control-R1-24h,A,,mwco_kda,,,,,,data/source_files/full/zrc_nd_phase_a/ZRCND-A-no_module_static_control-R1-24h/mwco_kda_bench_or_chain_of_custody_record.csv,,,,,,,,,
